text,user,created_at,lang,geo
"""RT @UtaJohansdottir: @kurteichenwald @jasoninthehouse 4 days in a hospital can run roughly 27 iPhones.""","{""created_at"": ""2014-03-03 20:24:20"", ""profile_background_image_url"": ""http://abs.twimg.com/images/themes/theme1/bg.png"", ""geo_enabled"": false, ""protected"": false, ""profile_link_color"": ""1DA1F2"", ""profile_sidebar_fill_color"": ""DDEEF6"", ""is_translation_enabled"": false, ""profile_image_url_https"": ""https://pbs.twimg.com/profile_images/759185506198446080/E4I3-VDn_normal.jpg"", ""lang"": ""en"", ""statuses_count"": 6036, ""is_translator"": false, ""followers_count"": 131, ""entities"": {""description"": {""urls"": []}, ""url"": {""urls"": {}}}, ""favourites_count"": 3861, ""id_str"": ""2370842114"", ""profile_use_background_image"": true, ""profile_background_image_url_https"": ""https://abs.twimg.com/images/themes/theme1/bg.png"", ""profile_sidebar_border_color"": ""C0DEED"", ""default_profile_image"": false, ""description"": """", ""listed_count"": 1, ""has_extended_profile"": false, ""translator_type"": ""none"", ""id"": 2370842114, ""screen_name"": ""sueysss"", ""profile_background_color"": ""C0DEED"", ""friends_count"": 171, ""contributors_enabled"": false, ""verified"": false, ""location"": """", ""profile_text_color"": ""333333"", ""default_profile"": true, ""profile_image_url"": ""http://pbs.twimg.com/profile_images/759185506198446080/E4I3-VDn_normal.jpg"", ""profile_background_tile"": false, ""name"": ""Chopsuey""}",2017-03-08 12:06:18,en,{'coordinates': {}}
"""hi dons thanks for the smile now i have something to motivate me through my days here at the hospital #DonnyNOWNA""","{""created_at"": ""2016-01-17 14:25:53"", ""profile_sidebar_fill_color"": ""DDEEF6"", ""geo_enabled"": true, ""protected"": false, ""time_zone"": ""Pacific Time (US & Canada)"", ""profile_link_color"": ""1DA1F2"", ""profile_image_url_https"": ""https://pbs.twimg.com/profile_images/837292788819484674/QvjxsU_i_normal.jpg"", ""is_translation_enabled"": false, ""lang"": ""en"", ""statuses_count"": 5568, ""is_translator"": false, ""followers_count"": 9139, ""entities"": {""description"": {""urls"": []}, ""url"": {""urls"": {}}}, ""favourites_count"": 5736, ""utc_offset"": -28800, ""id_str"": ""4773634304"", ""profile_use_background_image"": true, ""profile_sidebar_border_color"": ""C0DEED"", ""default_profile_image"": false, ""description"": ""my heart talks bout nothing but you @donnypangilinan"", ""profile_banner_url"": ""https://pbs.twimg.com/profile_banners/4773634304/1488461168"", ""listed_count"": 6, ""has_extended_profile"": false, ""translator_type"": ""none"", ""id"": 4773634304, ""screen_name"": ""donuhto"", ""profile_background_color"": ""F5F8FA"", ""friends_count"": 120, ""contributors_enabled"": false, ""verified"": false, ""location"": """", ""profile_text_color"": ""333333"", ""default_profile"": true, ""profile_image_url"": ""http://pbs.twimg.com/profile_images/837292788819484674/QvjxsU_i_normal.jpg"", ""profile_background_tile"": false, ""name"": ""donny""}",2017-03-08 12:06:18,en,{'coordinates': {}}
"""RT @elmundotoday: Una huelga de culitos de rana satura la sanidad p\u00fablica: https://t.co/Ew5HlbViIt""","{""created_at"": ""2015-02-18 17:19:56"", ""profile_background_image_url"": ""http://pbs.twimg.com/profile_background_images/689162420053504000/nYfcL-j-.jpg"", ""geo_enabled"": true, ""protected"": false, ""time_zone"": ""Pacific Time (US & Canada)"", ""profile_link_color"": ""981CEB"", ""profile_sidebar_fill_color"": ""000000"", ""is_translation_enabled"": false, ""profile_image_url_https"": ""https://pbs.twimg.com/profile_images/803020483813896192/2LZ3kpSu_normal.jpg"", ""lang"": ""es"", ""statuses_count"": 12225, ""is_translator"": false, ""followers_count"": 599, ""entities"": {""description"": {""urls"": []}, ""url"": {""urls"": [{""indices"": [0, 23], ""display_url"": ""Instagram.com/psycho.violenc\u2026"", ""expanded_url"": ""https://Instagram.com/psycho.violence/"", ""url"": ""https://t.co/Yk7Ahik45T""}]}}, ""favourites_count"": 15489, ""utc_offset"": -28800, ""id_str"": ""3044645171"", ""profile_use_background_image"": true, ""profile_background_image_url_https"": ""https://pbs.twimg.com/profile_background_images/689162420053504000/nYfcL-j-.jpg"", ""profile_sidebar_border_color"": ""000000"", ""default_profile_image"": false, ""description"": ""LVL22| Pelialgo |\u263d\u274d\u263eSorceress | Rage, rage against the dying of the light |METALHEAD|Alt model Hannibal |Professional Make-Up Artist |Working at @TheBodyShop |"", ""profile_banner_url"": ""https://pbs.twimg.com/profile_banners/3044645171/1480290677"", ""listed_count"": 8, ""has_extended_profile"": true, ""translator_type"": ""none"", ""id"": 3044645171, ""screen_name"": ""PsychoViolence_"", ""profile_background_color"": ""FF6699"", ""friends_count"": 342, ""contributors_enabled"": false, ""verified"": false, ""location"": ""Hyrule"", ""profile_text_color"": ""000000"", ""default_profile"": false, ""profile_image_url"": ""http://pbs.twimg.com/profile_images/803020483813896192/2LZ3kpSu_normal.jpg"", ""url"": ""https://t.co/Yk7Ahik45T"", ""profile_background_tile"": true, ""name"": ""S\u03b1\u0443\u03b1 \u043c\u03c3\u03c3\u03b7c\u043d\u03b9\u2113\u2202 \u263e""}",2017-03-08 12:06:17,es,{'coordinates': {}}
"""RT @elmundotoday: Una huelga de culitos de rana satura la sanidad p\u00fablica: https://t.co/Ew5HlbViIt""","{""created_at"": ""2016-09-20 17:57:54"", ""profile_sidebar_fill_color"": ""DDEEF6"", ""geo_enabled"": true, ""protected"": false, ""profile_link_color"": ""1DA1F2"", ""profile_image_url_https"": ""https://pbs.twimg.com/profile_images/778284410835726337/DQt_uLoz_normal.jpg"", ""is_translation_enabled"": false, ""lang"": ""es"", ""statuses_count"": 247, ""is_translator"": false, ""followers_count"": 77, ""entities"": {""description"": {""urls"": []}, ""url"": {""urls"": [{""indices"": [0, 23], ""display_url"": ""nycnatives.wixsite.com/natives"", ""expanded_url"": ""http://nycnatives.wixsite.com/natives"", ""url"": ""https://t.co/uZHANwX1dv""}]}}, ""favourites_count"": 95, ""id_str"": ""778261915999100929"", ""profile_use_background_image"": true, ""profile_sidebar_border_color"": ""C0DEED"", ""default_profile_image"": false, ""description"": ""Periodismo #UNAV @nyc_natives"", ""listed_count"": 0, ""has_extended_profile"": false, ""translator_type"": ""none"", ""id"": 7.78261915999101e+17, ""screen_name"": ""pablomaljean"", ""profile_background_color"": ""F5F8FA"", ""friends_count"": 184, ""contributors_enabled"": false, ""verified"": false, ""location"": ""Burgos"", ""profile_text_color"": ""333333"", ""default_profile"": true, ""profile_image_url"": ""http://pbs.twimg.com/profile_images/778284410835726337/DQt_uLoz_normal.jpg"", ""name"": ""Pablo Maljean"", ""profile_background_tile"": false, ""url"": ""https://t.co/uZHANwX1dv""}",2017-03-08 12:06:16,es,{'coordinates': {}}
"""RT @Conflicts: VIDEO: Clashes at army hospital in Kabul. Reports of 3 killed and up to 54 wounded #Afghanistan - @News_Executive \n\nhttps://\u2026""","{""created_at"": ""2015-04-25 08:17:04"", ""profile_background_image_url"": ""http://abs.twimg.com/images/themes/theme1/bg.png"", ""geo_enabled"": false, ""protected"": false, ""time_zone"": ""London"", ""profile_link_color"": ""1DA1F2"", ""profile_sidebar_fill_color"": ""DDEEF6"", ""is_translation_enabled"": false, ""profile_image_url_https"": ""https://pbs.twimg.com/profile_images/837289293345394688/Yvcj7Ovn_normal.jpg"", ""lang"": ""en"", ""statuses_count"": 39909, ""is_translator"": false, ""followers_count"": 3038, ""entities"": {""description"": {""urls"": []}, ""url"": {""urls"": {}}}, ""favourites_count"": 41510, ""utc_offset"": 0, ""id_str"": ""3204130630"", ""profile_use_background_image"": true, ""profile_background_image_url_https"": ""https://abs.twimg.com/images/themes/theme1/bg.png"", ""profile_sidebar_border_color"": ""C0DEED"", ""default_profile_image"": false, ""description"": ""#OpBanner.  Kings  dad,grandad, Everton fc   born Sefton general hospital that's abar it mate, says ffs a lot"", ""profile_banner_url"": ""https://pbs.twimg.com/profile_banners/3204130630/1487420136"", ""listed_count"": 50, ""has_extended_profile"": false, ""translator_type"": ""none"", ""id"": 3204130630, ""screen_name"": ""seankgn32"", ""profile_background_color"": ""C0DEED"", ""friends_count"": 4176, ""contributors_enabled"": false, ""verified"": false, ""location"": ""where I want to be"", ""profile_text_color"": ""333333"", ""default_profile"": true, ""profile_image_url"": ""http://pbs.twimg.com/profile_images/837289293345394688/Yvcj7Ovn_normal.jpg"", ""profile_background_tile"": false, ""name"": ""seanefc""}",2017-03-08 12:06:16,en,{'coordinates': {}}
"""RT @RenukaJain6: @RenukaJain6 \n19 ACP of Delhi Traffic assured me that the baby will reach hospital in time.""","{""created_at"": ""2015-08-08 08:23:45"", ""profile_background_image_url"": ""http://abs.twimg.com/images/themes/theme1/bg.png"", ""geo_enabled"": true, ""protected"": false, ""profile_link_color"": ""1DA1F2"", ""profile_sidebar_fill_color"": ""DDEEF6"", ""is_translation_enabled"": false, ""profile_image_url_https"": ""https://pbs.twimg.com/profile_images/629903753592713216/IKvcVBY9_normal.jpg"", ""lang"": ""en"", ""statuses_count"": 25903, ""is_translator"": false, ""followers_count"": 299, ""entities"": {""description"": {""urls"": [{""indices"": [8, 31], ""display_url"": ""s.e.id"", ""expanded_url"": ""http://s.e.id"", ""url"": ""https://t.co/k3hG8VHHxb""}]}, ""url"": {""urls"": {}}}, ""favourites_count"": 674, ""id_str"": ""3309340104"", ""profile_use_background_image"": true, ""profile_background_image_url_https"": ""https://abs.twimg.com/images/themes/theme1/bg.png"", ""profile_sidebar_border_color"": ""C0DEED"", ""default_profile_image"": false, ""description"": ""retired https://t.co/k3hG8VHHxb up"", ""listed_count"": 32, ""has_extended_profile"": true, ""translator_type"": ""none"", ""id"": 3309340104, ""screen_name"": ""absingh9500"", ""profile_background_color"": ""C0DEED"", ""friends_count"": 376, ""contributors_enabled"": false, ""verified"": false, ""location"": """", ""profile_text_color"": ""333333"", ""default_profile"": true, ""profile_image_url"": ""http://pbs.twimg.com/profile_images/629903753592713216/IKvcVBY9_normal.jpg"", ""profile_background_tile"": false, ""name"": ""Ab Singh""}",2017-03-08 12:06:14,en,{'coordinates': {}}
"""I remembered SNUS for my wait time at the hospital. Hope they don't have a cheek check point.""","{""created_at"": ""2009-07-22 22:05:10"", ""profile_background_image_url"": ""http://abs.twimg.com/images/themes/theme15/bg.png"", ""geo_enabled"": false, ""protected"": false, ""time_zone"": ""Pacific Time (US & Canada)"", ""profile_link_color"": ""0084B4"", ""profile_sidebar_fill_color"": ""000000"", ""is_translation_enabled"": false, ""profile_image_url_https"": ""https://pbs.twimg.com/profile_images/806937480784211968/yR0HbSm8_normal.jpg"", ""lang"": ""en"", ""statuses_count"": 52411, ""is_translator"": false, ""followers_count"": 1298, ""entities"": {""description"": {""urls"": []}, ""url"": {""urls"": [{""indices"": [0, 22], ""display_url"": ""ncbi.nlm.nih.gov/pmc/articles/P\u2026"", ""expanded_url"": ""http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014383/"", ""url"": ""http://t.co/vg8chYF9Xq""}]}}, ""favourites_count"": 72223, ""utc_offset"": -28800, ""id_str"": ""59232448"", ""profile_use_background_image"": true, ""profile_background_image_url_https"": ""https://abs.twimg.com/images/themes/theme15/bg.png"", ""profile_sidebar_border_color"": ""000000"", ""default_profile_image"": false, ""description"": ""53 #CrohnsDisease 4yrs smoke free thxs to ecigs. Sadly dx'd w/IBD thanks to quitting. Yeah I know, CD & smoking, it's not 100%, my dx is a long story."", ""profile_banner_url"": ""https://pbs.twimg.com/profile_banners/59232448/1397028248"", ""listed_count"": 107, ""has_extended_profile"": true, ""translator_type"": ""none"", ""id"": 59232448, ""screen_name"": ""Mykl0"", ""profile_background_color"": ""022330"", ""friends_count"": 871, ""contributors_enabled"": false, ""verified"": false, ""location"": ""IL"", ""profile_text_color"": ""000000"", ""default_profile"": false, ""profile_image_url"": ""http://pbs.twimg.com/profile_images/806937480784211968/yR0HbSm8_normal.jpg"", ""url"": ""http://t.co/vg8chYF9Xq"", ""profile_background_tile"": false, ""name"": ""Big Bacon Moe""}",2017-03-08 12:06:14,en,{'coordinates': {}}
"""UK tourist in Australia 'rape ordeal' out of hospital. https://t.co/mfi3cvhlKB""","{""created_at"": ""2012-03-12 19:34:03"", ""profile_background_image_url"": ""http://abs.twimg.com/images/themes/theme4/bg.gif"", ""geo_enabled"": true, ""protected"": false, ""time_zone"": ""Casablanca"", ""profile_link_color"": ""0099B9"", ""profile_sidebar_fill_color"": ""95E8EC"", ""is_translation_enabled"": false, ""profile_image_url_https"": ""https://pbs.twimg.com/profile_images/704394882610302976/mvUrTFqD_normal.jpg"", ""lang"": ""en"", ""statuses_count"": 139941, ""is_translator"": false, ""followers_count"": 6126, ""entities"": {""description"": {""urls"": []}, ""url"": {""urls"": {}}}, ""favourites_count"": 1098, ""utc_offset"": 0, ""id_str"": ""522477612"", ""profile_use_background_image"": true, ""profile_background_image_url_https"": ""https://abs.twimg.com/images/themes/theme4/bg.gif"", ""profile_sidebar_border_color"": ""5ED4DC"", ""default_profile_image"": false, ""description"": ""NON PC,SUPPORT SENSIBLE POLITICS.HATE DAESH,RACISTS, CHEATS,THE EU,EXTREMISTS.I LIKE, CLASSIC COUNTRY,CSN,SINATRA, FUNK,TOTO,ROCK,&FREE SPEECH,RETIRED MUSICIAN."", ""profile_banner_url"": ""https://pbs.twimg.com/profile_banners/522477612/1479912800"", ""listed_count"": 124, ""has_extended_profile"": false, ""translator_type"": ""none"", ""id"": 522477612, ""screen_name"": ""geoffkernow"", ""profile_background_color"": ""0099B9"", ""friends_count"": 5936, ""contributors_enabled"": false, ""verified"": false, ""location"": ""WEST CORNWALL, SOUTHWEST U.K. "", ""profile_text_color"": ""3C3940"", ""default_profile"": false, ""profile_image_url"": ""http://pbs.twimg.com/profile_images/704394882610302976/mvUrTFqD_normal.jpg"", ""profile_background_tile"": false, ""name"": ""GEOFFKERNOW OFFICIAL""}",2017-03-08 12:06:14,en,{'coordinates': {}}
"""1 \u0b87\u0bb2\u0bcd\u0bb2\u0bc8, 2 \u0b87\u0bb2\u0bcd\u0bb2\u0bc8.. \u0b85\u0baa\u0bcd\u0baa\u0bb2\u0bcd\u0bb2\u0bcb\u0bb5\u0bc8 \u0b9a\u0bc1\u0bb4\u0bb1\u0bcd\u0bb1\u0bbf\u0baf\u0b9f\u0bbf\u0b95\u0bcd\u0b95\u0bc1\u0bae\u0bcd 32 \u0b95\u0bc7\u0bb3\u0bcd\u0bb5\u0bbf\u0b95\u0bb3\u0bcd.. \u0baa\u0ba4\u0bbf\u0bb2\u0bcd \u0bb5\u0bb0\u0bc1\u0bae\u0bbe?\n\nRead more at: https://t.co/EM2RPsGqig""","{""created_at"": ""2011-12-29 15:01:14"", ""profile_background_image_url"": ""http://abs.twimg.com/images/themes/theme1/bg.png"", ""geo_enabled"": false, ""protected"": false, ""profile_link_color"": ""1B95E0"", ""profile_sidebar_fill_color"": ""000000"", ""is_translation_enabled"": false, ""profile_image_url_https"": ""https://pbs.twimg.com/profile_images/828623154616614912/1vFMuBoz_normal.jpg"", ""lang"": ""en"", ""statuses_count"": 238, ""is_translator"": false, ""followers_count"": 37, ""entities"": {""description"": {""urls"": []}, ""url"": {""urls"": {}}}, ""favourites_count"": 162, ""id_str"": ""449786266"", ""profile_use_background_image"": false, ""profile_background_image_url_https"": ""https://abs.twimg.com/images/themes/theme1/bg.png"", ""profile_sidebar_border_color"": ""000000"", ""default_profile_image"": false, ""description"": ""Never Give Up..!!!"", ""profile_banner_url"": ""https://pbs.twimg.com/profile_banners/449786266/1486394316"", ""listed_count"": 0, ""has_extended_profile"": true, ""translator_type"": ""none"", ""id"": 449786266, ""screen_name"": ""poova_rgvn"", ""profile_background_color"": ""000000"", ""friends_count"": 92, ""contributors_enabled"": false, ""verified"": false, ""location"": ""Hyderabad, India"", ""profile_text_color"": ""000000"", ""default_profile"": false, ""profile_image_url"": ""http://pbs.twimg.com/profile_images/828623154616614912/1vFMuBoz_normal.jpg"", ""profile_background_tile"": false, ""name"": ""Poovaragavan""}",2017-03-08 12:06:13,ta,{'coordinates': {}}
"""Telemedicine Growing in Adoption and Efficiency, but Obstacles Persist https://t.co/e1eylEcura""","{""created_at"": ""2012-11-12 20:11:59"", ""profile_background_image_url"": ""http://abs.twimg.com/images/themes/theme1/bg.png"", ""geo_enabled"": true, ""protected"": false, ""time_zone"": ""Central Time (US & Canada)"", ""profile_link_color"": ""1DA1F2"", ""profile_sidebar_fill_color"": ""DDEEF6"", ""is_translation_enabled"": false, ""profile_image_url_https"": ""https://pbs.twimg.com/profile_images/378800000829834061/46ea3d9104b03d8f733a5b9ba2735d53_normal.jpeg"", ""lang"": ""en"", ""statuses_count"": 174, ""is_translator"": false, ""followers_count"": 70, ""entities"": {""description"": {""urls"": []}, ""url"": {""urls"": [{""indices"": [0, 22], ""display_url"": ""linkedin.com/in/edsandersssf"", ""expanded_url"": ""http://www.linkedin.com/in/edsandersssf"", ""url"": ""http://t.co/SHV4T4zYmD""}]}}, ""favourites_count"": 0, ""utc_offset"": -21600, ""id_str"": ""944385366"", ""profile_use_background_image"": true, ""profile_background_image_url_https"": ""https://abs.twimg.com/images/themes/theme1/bg.png"", ""profile_sidebar_border_color"": ""C0DEED"", ""default_profile_image"": false, ""description"": ""Healthcare Channel Manager, Silver Surfer Fan"", ""profile_banner_url"": ""https://pbs.twimg.com/profile_banners/944385366/1386190921"", ""listed_count"": 2, ""has_extended_profile"": false, ""translator_type"": ""none"", ""id"": 944385366, ""screen_name"": ""edsandersssf"", ""profile_background_color"": ""C0DEED"", ""friends_count"": 46, ""contributors_enabled"": false, ""verified"": false, ""location"": ""DFW"", ""profile_text_color"": ""333333"", ""default_profile"": true, ""profile_image_url"": ""http://pbs.twimg.com/profile_images/378800000829834061/46ea3d9104b03d8f733a5b9ba2735d53_normal.jpeg"", ""url"": ""http://t.co/SHV4T4zYmD"", ""profile_background_tile"": false, ""name"": ""Ed Sanders""}",2017-03-08 12:06:13,en,{'coordinates': {}}
"""https://t.co/tceneSjn7m https://t.co/qV6TxFhzim""","{""created_at"": ""2011-11-08 15:54:16"", ""profile_background_image_url"": ""http://pbs.twimg.com/profile_background_images/361034688/LOGO_AMZTV_FICH_RIO1.JPG"", ""geo_enabled"": false, ""protected"": false, ""time_zone"": ""Quito"", ""profile_link_color"": ""0084B4"", ""profile_sidebar_fill_color"": ""DDEEF6"", ""is_translation_enabled"": false, ""profile_image_url_https"": ""https://pbs.twimg.com/profile_images/1628940060/LOGO_AMZTV_FICH_RIO._normal.JPG"", ""lang"": ""pt"", ""statuses_count"": 19363, ""is_translator"": false, ""followers_count"": 323, ""entities"": {""description"": {""urls"": []}, ""url"": {""urls"": {}}}, ""favourites_count"": 0, ""utc_offset"": -18000, ""id_str"": ""407777991"", ""profile_use_background_image"": true, ""profile_background_image_url_https"": ""https://pbs.twimg.com/profile_background_images/361034688/LOGO_AMZTV_FICH_RIO1.JPG"", ""profile_sidebar_border_color"": ""C0DEED"", ""default_profile_image"": false, ""description"": ""Twitter Oficial do Amaz\u00f4nia Tv - RO da Rede Amaz\u00f4nica - atualizado pela equipe de Jornalismo."", ""listed_count"": 6, ""has_extended_profile"": false, ""translator_type"": ""none"", ""id"": 407777991, ""screen_name"": ""amazoniatvro"", ""profile_background_color"": ""C0DEED"", ""friends_count"": 85, ""contributors_enabled"": false, ""verified"": false, ""location"": ""Porto Velho - Rond\u00f4nia"", ""profile_text_color"": ""333333"", ""default_profile"": false, ""profile_image_url"": ""http://pbs.twimg.com/profile_images/1628940060/LOGO_AMZTV_FICH_RIO._normal.JPG"", ""profile_background_tile"": true, ""name"": ""Amazonia Tv Ro""}",2017-03-08 12:06:13,und,{'coordinates': {}}
"""@AnisaGuiamad @ElisseJoson NASA HOSPITAL PO ATA E""","{""created_at"": ""2017-02-14 16:45:49"", ""profile_sidebar_fill_color"": ""DDEEF6"", ""geo_enabled"": false, ""protected"": false, ""profile_link_color"": ""1DA1F2"", ""profile_image_url_https"": ""https://pbs.twimg.com/profile_images/836111395716386817/9-nWZOAb_normal.jpg"", ""is_translation_enabled"": false, ""lang"": ""en"", ""statuses_count"": 2478, ""is_translator"": false, ""followers_count"": 155, ""entities"": {""description"": {""urls"": []}, ""url"": {""urls"": {}}}, ""favourites_count"": 1117, ""id_str"": ""831529889526276097"", ""profile_use_background_image"": true, ""profile_sidebar_border_color"": ""C0DEED"", ""default_profile_image"": false, ""description"": ""Mccoy \ud83d\udc1f Elisse \ud83d\udc6f  Mclisse Fangirl \u2661\nMokya xx Bangus. Aling Elisse \nMclisse Supporter \u25fc\u25fb Proud FanGirl \n\ud83d\udccdQueen Elisse and King Mccoy  / KIMLEC / JACK&ROSE /\u25fb\u25fc"", ""profile_banner_url"": ""https://pbs.twimg.com/profile_banners/831529889526276097/1488288019"", ""listed_count"": 0, ""has_extended_profile"": false, ""translator_type"": ""none"", ""id"": 8.31529889526276e+17, ""screen_name"": ""MokyaAndAling"", ""profile_background_color"": ""F5F8FA"", ""friends_count"": 486, ""contributors_enabled"": false, ""verified"": false, ""location"": """", ""profile_text_color"": ""333333"", ""default_profile"": true, ""profile_image_url"": ""http://pbs.twimg.com/profile_images/836111395716386817/9-nWZOAb_normal.jpg"", ""profile_background_tile"": false, ""name"": ""Mclisse Fangirl\ud83c\udf3b""}",2017-03-08 12:06:13,tl,{'coordinates': {}}
"""RT @RatebNoori: #ANA helicopter on top of the military hospital descending Afghan special force to gun down the #attackers. #KabulAttack PI\u2026""","{""created_at"": ""2011-08-10 21:02:32"", ""profile_background_image_url"": ""http://abs.twimg.com/images/themes/theme1/bg.png"", ""geo_enabled"": true, ""protected"": false, ""time_zone"": ""London"", ""profile_link_color"": ""1DA1F2"", ""profile_sidebar_fill_color"": ""DDEEF6"", ""is_translation_enabled"": false, ""profile_image_url_https"": ""https://pbs.twimg.com/profile_images/503087656658817024/Yg1zyORt_normal.jpeg"", ""lang"": ""en"", ""statuses_count"": 8933, ""is_translator"": false, ""followers_count"": 10924, ""entities"": {""description"": {""urls"": [{""indices"": [75, 97], ""display_url"": ""youtu.be/ZCvNb7hoYb8"", ""expanded_url"": ""http://youtu.be/ZCvNb7hoYb8"", ""url"": ""http://t.co/hsF9iHr7LE""}]}, ""url"": {""urls"": [{""indices"": [0, 22], ""display_url"": ""amazon.co.uk/gp/aw/d/070118\u2026"", ""expanded_url"": ""http://www.amazon.co.uk/gp/aw/d/0701184701"", ""url"": ""http://t.co/0gbYApLIuQ""}]}}, ""favourites_count"": 3764, ""utc_offset"": 0, ""id_str"": ""352526610"", ""profile_use_background_image"": true, ""profile_background_image_url_https"": ""https://abs.twimg.com/images/themes/theme1/bg.png"", ""profile_sidebar_border_color"": ""C0DEED"", ""default_profile_image"": false, ""description"": ""BBC Journalist, Feminist, Author of Dear Zari &Amina`s Story in GirlRising,http://t.co/hsF9iHr7LE\nwriting stories of women & girls  /All views here are mine."", ""profile_banner_url"": ""https://pbs.twimg.com/profile_banners/352526610/1442594074"", ""listed_count"": 91, ""has_extended_profile"": false, ""translator_type"": ""none"", ""id"": 352526610, ""screen_name"": ""DearZari"", ""profile_background_color"": ""C0DEED"", ""friends_count"": 2227, ""contributors_enabled"": false, ""verified"": false, ""location"": ""London"", ""profile_text_color"": ""333333"", ""default_profile"": true, ""profile_image_url"": ""http://pbs.twimg.com/profile_images/503087656658817024/Yg1zyORt_normal.jpeg"", ""url"": ""http://t.co/0gbYApLIuQ"", ""profile_background_tile"": false, ""name"": ""Zarghuna Kargar""}",2017-03-08 12:06:12,en,{'coordinates': {}}
"""Bautizos de Buceo a ni\u00f1os y j\u00f3venes ingresados en Materno Infantil ganadores del concurso #CIMASUB https://t.co/SAYA5QJc8n @RealSociedad""","{""created_at"": ""2012-01-29 13:27:39"", ""profile_background_image_url"": ""http://pbs.twimg.com/profile_background_images/378800000178769991/gRfdLSQF.jpeg"", ""geo_enabled"": true, ""protected"": false, ""time_zone"": ""Madrid"", ""profile_link_color"": ""3B94D9"", ""profile_sidebar_fill_color"": ""DDEEF6"", ""is_translation_enabled"": false, ""profile_image_url_https"": ""https://pbs.twimg.com/profile_images/624857597301116929/d2RVjUUc_normal.jpg"", ""lang"": ""es"", ""statuses_count"": 419, ""is_translator"": false, ""followers_count"": 250, ""entities"": {""description"": {""urls"": []}, ""url"": {""urls"": [{""indices"": [0, 22], ""display_url"": ""subacuaticasrealsociedad.com"", ""expanded_url"": ""http://www.subacuaticasrealsociedad.com"", ""url"": ""http://t.co/gFMtUhhX2Z""}]}}, ""favourites_count"": 79, ""utc_offset"": 3600, ""id_str"": ""477656727"", ""profile_use_background_image"": false, ""profile_background_image_url_https"": ""https://pbs.twimg.com/profile_background_images/378800000178769991/gRfdLSQF.jpeg"", ""profile_sidebar_border_color"": ""FFFFFF"", ""default_profile_image"": false, ""description"": ""Secci\u00f3n de Actividades Subacu\u00e1ticas de la Real Sociedad de F\u00fatbol. Con nosotros podr\u00e1s bucear, competir y disfrutar del fondo submarino."", ""profile_banner_url"": ""https://pbs.twimg.com/profile_banners/477656727/1471776904"", ""listed_count"": 10, ""has_extended_profile"": false, ""translator_type"": ""none"", ""id"": 477656727, ""screen_name"": ""SubacuaticasRS"", ""profile_background_color"": ""3B94D9"", ""friends_count"": 112, ""contributors_enabled"": false, ""verified"": false, ""location"": ""Donostia- San Sebasti\u00e1n"", ""profile_text_color"": ""333333"", ""default_profile"": false, ""profile_image_url"": ""http://pbs.twimg.com/profile_images/624857597301116929/d2RVjUUc_normal.jpg"", ""url"": ""http://t.co/gFMtUhhX2Z"", ""profile_background_tile"": false, ""name"": ""Subacu\u00e1ticas Real""}",2017-03-08 12:06:12,es,{'coordinates': {}}
"""\u00c9 tanta conviv\u00eancia que o wifi do hospital j\u00e1 conecta automaticamente \ud83d\udc4c""","{""created_at"": ""2013-01-28 20:10:19"", ""profile_background_image_url"": ""http://pbs.twimg.com/profile_background_images/775935505/3590a8e197df2ea963a430aa512c4221.jpeg"", ""geo_enabled"": false, ""protected"": false, ""time_zone"": ""Mid-Atlantic"", ""profile_link_color"": ""0084B4"", ""profile_sidebar_fill_color"": ""DDEEF6"", ""is_translation_enabled"": false, ""profile_image_url_https"": ""https://pbs.twimg.com/profile_images/759136094818623489/TQY1saAO_normal.jpg"", ""lang"": ""pt"", ""statuses_count"": 1916, ""is_translator"": false, ""followers_count"": 127, ""entities"": {""description"": {""urls"": []}, ""url"": {""urls"": [{""indices"": [0, 23], ""display_url"": ""mardsole.tumblr.com"", ""expanded_url"": ""http://mardsole.tumblr.com"", ""url"": ""https://t.co/Le9fRiYo1c""}]}}, ""favourites_count"": 209, ""utc_offset"": -7200, ""id_str"": ""1128955712"", ""profile_use_background_image"": true, ""profile_background_image_url_https"": ""https://pbs.twimg.com/profile_background_images/775935505/3590a8e197df2ea963a430aa512c4221.jpeg"", ""profile_sidebar_border_color"": ""FFFFFF"", ""default_profile_image"": false, ""description"": ""I live for books."", ""profile_banner_url"": ""https://pbs.twimg.com/profile_banners/1128955712/1469827033"", ""listed_count"": 1, ""has_extended_profile"": false, ""translator_type"": ""none"", ""id"": 1128955712, ""screen_name"": ""lokomaikaii_"", ""profile_background_color"": ""C0DEED"", ""friends_count"": 389, ""contributors_enabled"": false, ""verified"": false, ""location"": ""Brasil "", ""profile_text_color"": ""333333"", ""default_profile"": false, ""profile_image_url"": ""http://pbs.twimg.com/profile_images/759136094818623489/TQY1saAO_normal.jpg"", ""url"": ""https://t.co/Le9fRiYo1c"", ""profile_background_tile"": true, ""name"": ""Amanda""}",2017-03-08 12:06:12,pt,{'coordinates': {}}
